bid,routine timestamp,routine score,name,day difference
68160,2019-06-24,78,Gourmet Carousel,7.0
68173,2017-01-10,96,Wise Sons Deli,-1.0
68173,2017-07-25,96,Wise Sons Deli,-1.0
68173,2018-01-08,94,Wise Sons Deli,-1.0
68173,2019-03-25,94,Wise Sons Deli,-1.0
68173,2019-08-22,94,Wise Sons Deli,-1.0
68189,2016-10-11,89,Silverstone Cafe,7.0
68189,2017-10-02,92,Silverstone Cafe,-1.0
68189,2018-05-10,86,Silverstone Cafe,-1.0
68189,2019-05-02,88,Silverstone Cafe,-1.0
68196,2018-02-28,96,Happy Yogurt,-1.0
68196,2019-04-16,98,Happy Yogurt,-1.0
68219,2017-02-02,94,Calabria Bros.,-1.0
68219,2018-02-12,96,Calabria Bros.,-1.0
68219,2019-08-29,96,Calabria Bros.,-1.0
68237,2018-12-11,96,Jane Hammond Events Inc.,-1.0
68242,2018-02-06,88,Bacon Bacon LLC,-1.0
68242,2019-06-05,85,Bacon Bacon LLC,7.0
68247,2017-03-08,90,Mixt Greens/Mixt,-1.0
68247,2018-04-30,90,Mixt Greens/Mixt,1.0
68247,2019-03-19,87,Mixt Greens/Mixt,-1.0
68247,2019-08-07,84,Mixt Greens/Mixt,-1.0
68249,2017-03-23,82,Mixt Greens/Mixt,1.0
68249,2018-05-10,87,Mixt Greens/Mixt,-1.0
68249,2019-03-11,85,Mixt Greens/Mixt,-1.0
68249,2019-08-07,89,Mixt Greens/Mixt,-1.0
68257,2017-09-14,94,AFC SUSHI at Mollie Stone's #10,6.0
68257,2018-07-18,100,AFC SUSHI at Mollie Stone's #10,-1.0
68257,2019-09-18,100,AFC SUSHI at Mollie Stone's #10,-1.0
68258,2016-10-26,96,A&M LIQUOR,-1.0
68258,2018-05-04,96,A&M LIQUOR,3.0
68258,2019-05-03,93,A&M LIQUOR,-1.0
68259,2016-10-17,96,Balboa Theater,109.0
68259,2018-03-27,96,Balboa Theater,-1.0
68259,2019-05-07,94,Balboa Theater,-1.0
68260,2017-02-01,98,MV Bay Breeze,-1.0
68260,2018-02-23,94,MV Bay Breeze,-1.0
68262,2017-02-01,100,MV Scorpio,-1.0
68269,2016-10-24,98,Walgreens #1126,319.0
68269,2018-04-27,100,Walgreens #1126,-1.0
68269,2018-12-26,94,Walgreens #1126,-1.0
68283,2016-12-09,98,The Spice & Tea Exchange,-1.0
68283,2017-10-25,100,The Spice & Tea Exchange,-1.0
68283,2018-07-10,100,The Spice & Tea Exchange,-1.0
68294,2016-11-14,98,Walgreens #3185,-1.0
68294,2017-11-28,87,Walgreens #3185,7.0
68294,2018-12-12,96,Walgreens #3185,-1.0
68295,2017-12-18,94,Walgreens #4680,-1.0
68295,2019-01-04,96,Walgreens #4680,-1.0
68298,2017-05-04,94,Walgreens #4609,-1.0
68298,2018-04-19,96,Walgreens #4609,-1.0
68298,2019-04-02,91,Walgreens #4609,30.0
68320,2017-01-20,72,Newtree,-1.0
68320,2019-02-27,87,Newtree,13.0
68320,2019-07-15,85,Newtree,-1.0
68321,2017-11-08,84,Capo's,-1.0
68331,2017-11-03,88,Blackwood Thai Cuisine,-1.0
68345,2017-09-12,96,Mixt Greens/Mixt,357.0
68345,2019-03-12,87,Mixt Greens/Mixt,-1.0
68351,2017-10-16,86,Mixt Greens/Mixt,-1.0
68351,2019-04-08,89,Mixt Greens/Mixt,-1.0
68352,2016-11-14,92,Vogue Theatre,22.0
68352,2018-06-11,92,Vogue Theatre,-1.0
68352,2019-06-17,96,Vogue Theatre,-1.0
68353,2018-05-02,96,Hops & Hominy,2.0
68353,2019-02-21,94,Hops & Hominy,-1.0
68353,2019-08-21,91,Hops & Hominy,-1.0
68356,2017-12-06,100,BASK,-1.0
68356,2019-05-09,92,BASK,-1.0
68360,2017-03-01,90,Pharaohs,-1.0
68360,2018-04-02,100,Pharaohs,-1.0
68360,2019-03-29,90,Pharaohs,12.0
68365,2017-01-10,92,Rite Spot Cafe,-1.0
68365,2018-02-02,94,Rite Spot Cafe,21.0
68366,2017-01-09,77,Flying Pig Bistro,31.0
68366,2017-11-28,87,Flying Pig Bistro,-1.0
68366,2018-07-12,96,Flying Pig Bistro,-1.0
68366,2019-06-06,92,Flying Pig Bistro,-1.0
68386,2018-07-11,94,Macedonia Missionary Baptist Church,21.0
68390,2017-09-18,79,Mission's Kitchen,9.0
68390,2018-03-13,81,Mission's Kitchen,-1.0
68390,2019-03-18,81,Mission's Kitchen,-1.0
68394,2017-01-23,90,Mission Bowling Club,32.0
68394,2018-03-01,85,Mission Bowling Club,-1.0
68394,2018-10-15,94,Mission Bowling Club,-1.0
68394,2019-08-28,96,Mission Bowling Club,-1.0
68403,2017-05-24,71,Empero Taste,-1.0
68403,2018-06-25,75,Empero Taste,7.0
68403,2019-07-10,81,Empero Taste,-1.0
68407,2017-01-12,94,Ganim's Market,334.0
68407,2017-11-06,92,Ganim's Market,36.0
68407,2018-06-28,92,Ganim's Market,-1.0
68428,2016-10-13,94,Cafe Coco,57.0
68428,2017-10-19,90,Cafe Coco,-1.0
68428,2018-09-27,94,Cafe Coco,-1.0
68428,2019-04-24,85,Cafe Coco,-1.0
68430,2016-11-08,92,Ladle & Leaf,-1.0
68430,2018-01-04,96,Ladle & Leaf,-1.0
68430,2018-06-13,92,Ladle & Leaf,-1.0
68430,2019-07-24,92,Ladle & Leaf,5.0
68431,2019-02-12,88,Bon Appetit @ Adobe,15.0
68442,2017-10-12,78,Sauce Belden,13.0
68442,2019-02-21,88,Sauce Belden,-1.0
68451,2018-02-26,74,Buckhorn Grill,2.0
68451,2018-09-19,88,Buckhorn Grill,-1.0
68451,2019-07-24,92,Buckhorn Grill,-1.0
68454,2018-06-25,76,Kippu Japanese Restaurant,4.0
68454,2019-01-28,78,Kippu Japanese Restaurant,-1.0
68467,2017-01-04,94,Yong Fong Co.,-1.0
68467,2018-05-21,100,Yong Fong Co.,-1.0
68467,2019-05-01,100,Yong Fong Co.,-1.0
68483,2017-03-29,87,El Tomate Restaurant,195.0
68483,2017-10-05,86,El Tomate Restaurant,5.0
68483,2018-06-12,90,El Tomate Restaurant,-1.0
68483,2019-04-30,87,El Tomate Restaurant,-1.0
68493,2016-10-17,81,Cassava,28.0
68493,2018-02-12,85,Cassava,-1.0
68493,2018-10-17,83,Cassava,-1.0
68493,2019-09-04,83,Cassava,-1.0
68500,2018-01-27,98,Drip! Mobile Espresso,-1.0
68503,2018-04-17,90,Nizario's Pizza,-1.0
68504,2016-11-07,98,The Fitzgerald Hotel,-1.0
68504,2017-11-22,94,The Fitzgerald Hotel,-1.0
68504,2019-05-03,100,The Fitzgerald Hotel,-1.0
68540,2016-11-21,94,Rank Quickserve,-1.0
68540,2017-10-11,94,Rank Quickserve,-1.0
68540,2019-06-10,92,Rank Quickserve,16.0
68544,2016-11-01,84,Sorabol Metreon,37.0
68544,2018-03-19,85,Sorabol Metreon,-1.0
68544,2019-03-13,94,Sorabol Metreon,-1.0
68560,2018-03-16,90,Wow Naan-N-Curry,341.0
68560,2019-02-07,78,Wow Naan-N-Curry,13.0
68591,2018-01-03,100,Cerveceria De Mateveza,-1.0
68591,2019-01-28,100,Cerveceria De Mateveza,-1.0
68597,2019-05-29,98,12 Tribes Kosher Foods,-1.0
68602,2017-08-30,100,Bluxome Street Winery,-1.0
68602,2018-06-27,100,Bluxome Street Winery,-1.0
68615,2017-03-16,73,Osha Express,11.0
68615,2018-01-22,76,Osha Express,-1.0
68615,2019-02-15,70,Osha Express,-1.0
68615,2019-07-23,80,Osha Express,-1.0
68629,2018-01-26,90,TL Tobacco & Market,3.0
68644,2018-01-10,83,Central Kitchen & Salumeria,-1.0
68644,2019-05-15,76,Central Kitchen & Salumeria,19.0
68649,2016-10-15,73,Tres Truck,-1.0
68649,2017-04-22,87,Tres Truck,-1.0
68672,2017-02-14,82,Kama Sushi Soma,7.0
68672,2017-11-28,80,Kama Sushi Soma,-1.0
68672,2019-03-12,86,Kama Sushi Soma,-1.0
68674,2017-03-10,98,Michael's Food Store,-1.0
68674,2018-06-15,96,Michael's Food Store,-1.0
68674,2019-06-25,94,Michael's Food Store,-1.0
68696,2017-08-10,79,Xiao Long Bao,13.0
68696,2018-07-31,83,Xiao Long Bao,-1.0
68696,2019-02-25,85,Xiao Long Bao,-1.0
68699,2016-10-26,98,Pretty Please Bakeshop,-1.0
68699,2018-06-08,100,Pretty Please Bakeshop,-1.0
68699,2019-08-09,100,Pretty Please Bakeshop,-1.0
68713,2017-01-23,100,S & P Concessions - MV Napa,-1.0
68713,2019-08-08,94,S & P Concessions - MV Napa,-1.0
68714,2017-01-23,98,S & P Concessions - MV Golden Gate Ferry,-1.0
68716,2018-02-26,80,The Sweet House,10.0
68716,2019-04-01,96,The Sweet House,-1.0
68739,2017-09-26,93,Starbucks #16839,3.0
68739,2019-05-13,88,Starbucks #16839,-1.0
68753,2017-10-11,100,La Briciola  Restaurant,2.0
68753,2017-10-12,74,La Briciola  Restaurant,1.0
68753,2019-03-04,90,La Briciola  Restaurant,-1.0
68763,2017-12-11,88,Kichi Grill,-1.0
68763,2018-07-18,88,Kichi Grill,-1.0
68764,2017-04-10,80,Golden Gate Grill,-1.0
68764,2017-11-07,100,Golden Gate Grill,-1.0
68764,2019-03-04,92,Golden Gate Grill,9.0
68768,2017-08-09,74,Elsy's Restaurant,7.0
68768,2018-03-14,78,Elsy's Restaurant,-1.0
68768,2019-03-25,83,Elsy's Restaurant,-1.0
68773,2019-01-16,87,Nopalito,-1.0
68774,2018-01-03,96,Fox Market,-1.0
68784,2017-01-03,96,Joe's Ice Cream,-1.0
68784,2018-05-11,98,Joe's Ice Cream,-1.0
68784,2018-12-14,100,Joe's Ice Cream,-1.0
68784,2019-06-18,100,Joe's Ice Cream,-1.0
68799,2017-07-19,80,Zeitgeist,12.0
68799,2018-04-19,96,Zeitgeist,-1.0
68799,2019-06-17,96,Zeitgeist,-1.0
68813,2018-05-14,75,Small Foods,-1.0
68813,2019-07-30,71,Small Foods,-1.0
68814,2017-01-11,94,Farley's,-1.0
68814,2017-10-23,96,Farley's,-1.0
68814,2018-06-14,94,Farley's,-1.0
68814,2019-09-10,94,Farley's,-1.0
68826,2017-02-22,79,"VANDA SIAM RESTAURANT, LLC",7.0
68826,2018-10-10,88,"VANDA SIAM RESTAURANT, LLC",-1.0
68827,2017-10-30,92,Slurp Ramen,8.0
68827,2018-08-08,90,Slurp Ramen,-1.0
68827,2019-06-10,92,Slurp Ramen,-1.0
68831,2017-11-14,83,Super Duper,7.0
68831,2019-03-07,83,Super Duper,-1.0
68832,2017-08-14,78,Bayshore Market Deli & Liquor,16.0
68832,2018-05-30,83,Bayshore Market Deli & Liquor,-1.0
68832,2019-04-22,84,Bayshore Market Deli & Liquor,-1.0
68842,2018-01-04,73,All Good Pizza,-1.0
68865,2017-11-29,92,Grant Place Restaurant,-1.0
68865,2019-09-10,87,Grant Place Restaurant,-1.0
68890,2017-07-12,81,Geneva Bubble Tea,7.0
68890,2018-06-06,84,Geneva Bubble Tea,-1.0
68894,2016-11-03,90,Craftsman and Wolves,7.0
68894,2018-01-25,96,Craftsman and Wolves,-1.0
68894,2018-07-10,94,Craftsman and Wolves,-1.0
68894,2019-05-29,91,Craftsman and Wolves,-1.0
68895,2017-09-08,92,It' Sugar,-1.0
68895,2018-03-14,96,It' Sugar,-1.0
68895,2019-07-23,94,It' Sugar,-1.0
68909,2018-03-27,96,Cafe La Flore,-1.0
68909,2019-04-26,96,Cafe La Flore,-1.0
68916,2017-02-14,82,Rumors,7.0
68916,2018-03-22,76,Rumors,-1.0
68916,2019-08-05,84,Rumors,-1.0
68944,2017-04-21,96,Peet's Coffee and Tea,11.0
68944,2018-02-20,94,Peet's Coffee and Tea,-1.0
68944,2019-04-17,100,Peet's Coffee and Tea,-1.0
68955,2017-04-21,94,Ghirardelli Chocolate,-1.0
68955,2018-03-02,94,Ghirardelli Chocolate,-1.0
68955,2019-01-18,96,Ghirardelli Chocolate,-1.0
68961,2017-03-22,85,Pupuseria & Restaurante Panchitas,13.0
68963,2018-02-13,90,West of Pecos,164.0
68974,2017-01-31,98,Sushi Avenue Inc,121.0
68974,2017-05-23,98,Sushi Avenue Inc,9.0
68974,2017-12-06,96,Sushi Avenue Inc,-1.0
68974,2019-05-23,100,Sushi Avenue Inc,-1.0
68986,2017-12-11,80,Cafe Troya Fillmore,-1.0
68986,2018-10-18,79,Cafe Troya Fillmore,-1.0
68986,2019-04-22,77,Cafe Troya Fillmore,-1.0
68998,2017-03-28,84,Cajun House,-1.0
68998,2018-10-26,94,Cajun House,-1.0
69006,2017-06-16,98,Chipotle Mexican Grill #1566,-1.0
69006,2018-05-16,98,Chipotle Mexican Grill #1566,-1.0
69006,2019-06-03,96,Chipotle Mexican Grill #1566,-1.0
69012,2017-07-11,90,Carmel Pizza Company,267.0
69016,2017-09-11,83,Lahore Karahi,9.0
69016,2018-03-01,72,Lahore Karahi,-1.0
69016,2018-08-13,78,Lahore Karahi,-1.0
69016,2019-02-27,76,Lahore Karahi,-1.0
69016,2019-09-23,82,Lahore Karahi,-1.0
69041,2016-10-24,85,Washington Cafe,7.0
69041,2017-12-06,84,Washington Cafe,-1.0
69041,2019-01-08,80,Washington Cafe,-1.0
69041,2019-09-16,90,Washington Cafe,-1.0
69066,2017-07-28,94,Hayes Valley Bakeworks,18.0
69066,2018-03-20,96,Hayes Valley Bakeworks,-1.0
69066,2019-03-05,96,Hayes Valley Bakeworks,-1.0
69069,2017-10-19,96,Easy Breezy,-1.0
69069,2018-04-30,94,Easy Breezy,-1.0
69069,2019-07-29,98,Easy Breezy,-1.0
69081,2018-04-13,100,The Roxie Theater,-1.0
69081,2019-09-17,96,The Roxie Theater,-1.0
69110,2016-10-11,88,Chez Maman,7.0
69110,2017-07-11,80,Chez Maman,-1.0
69110,2018-04-24,84,Chez Maman,-1.0
69110,2019-05-21,87,Chez Maman,-1.0
69113,2018-02-28,94,Upcider,-1.0
69115,2017-09-13,83,Hahn's Hibachi,9.0
69115,2018-02-27,86,Hahn's Hibachi,-1.0
69115,2018-08-14,85,Hahn's Hibachi,-1.0
69118,2017-11-28,87,Noodle Bar and Grill,-1.0
69121,2018-06-26,87,"Mavelous, LLC",-1.0
69122,2017-04-29,98,Hiyaaa!,-1.0
69127,2017-03-08,100,Giant Burrito,-1.0
69135,2017-04-24,100,Ghirardelli Chocolate - Main Concourse Level,-1.0
69135,2017-09-19,100,Ghirardelli Chocolate - Main Concourse Level,-1.0
69135,2018-09-11,100,Ghirardelli Chocolate - Main Concourse Level,-1.0
69135,2019-04-12,100,Ghirardelli Chocolate - Main Concourse Level,-1.0
69135,2019-07-19,100,Ghirardelli Chocolate - Main Concourse Level,-1.0
69147,2016-12-05,91,Mission Rock Resort,346.0
69147,2018-06-20,92,Mission Rock Resort,-1.0
69152,2017-08-16,86,Polo Grounds Pub & Grill,9.0
69152,2019-03-07,83,Polo Grounds Pub & Grill,-1.0
69172,2017-01-03,96,Victoria Pastry Co.,328.0
69172,2017-11-20,94,Victoria Pastry Co.,7.0
69172,2018-08-24,96,Victoria Pastry Co.,-1.0
69175,2017-08-29,76,Mau Restaurant,10.0
69175,2018-04-10,83,Mau Restaurant,-1.0
69175,2019-05-08,85,Mau Restaurant,-1.0
69181,2016-11-03,98,Cha-Ya Restaurant,-1.0
69181,2018-01-16,92,Cha-Ya Restaurant,10.0
69181,2018-07-19,89,Cha-Ya Restaurant,-1.0
69181,2019-05-29,96,Cha-Ya Restaurant,-1.0
69186,2017-01-27,82,"Premier Catering & Events, Inc.",-1.0
69186,2018-02-21,81,"Premier Catering & Events, Inc.",7.0
69186,2019-02-06,83,"Premier Catering & Events, Inc.",-1.0
69186,2019-09-26,77,"Premier Catering & Events, Inc.",-1.0
69188,2017-02-23,94,Siam Lotus Thai Cuisine,7.0
69188,2018-11-05,92,Siam Lotus Thai Cuisine,-1.0
69188,2019-05-06,94,Siam Lotus Thai Cuisine,-1.0
69194,2017-01-05,96,Grandma's Deli & Cafe,-1.0
69194,2018-03-23,88,Grandma's Deli & Cafe,10.0
69194,2019-04-05,90,Grandma's Deli & Cafe,-1.0
69207,2016-10-24,90,Ilana Cafe,88.0
69207,2017-10-12,98,Ilana Cafe,-1.0
69207,2018-10-03,90,Ilana Cafe,-1.0
69207,2019-05-23,96,Ilana Cafe,-1.0
69208,2016-11-16,87,Wine & Wall,-1.0
69208,2018-01-24,100,Wine & Wall,-1.0
69208,2019-08-01,96,Wine & Wall,28.0
69214,2016-10-20,92,Dolce Amore,-1.0
69214,2018-01-26,98,Dolce Amore,-1.0
69214,2018-12-07,94,Dolce Amore,-1.0
69217,2018-08-30,92,Orexi Inc.,-1.0
69237,2017-03-31,100,SPRESSA,-1.0
69237,2017-12-19,100,SPRESSA,-1.0
69237,2019-04-12,100,SPRESSA,-1.0
69244,2017-08-16,90,Jamber,-1.0
69244,2018-12-07,88,Jamber,-1.0
69244,2019-07-01,90,Jamber,-1.0
69249,2016-10-25,92,Bon Appetit @ Twitter,-1.0
69249,2017-05-03,94,Bon Appetit @ Twitter,-1.0
69249,2018-08-09,100,Bon Appetit @ Twitter,-1.0
69249,2019-04-12,98,Bon Appetit @ Twitter,-1.0
69253,2016-12-21,92,Chili Cha Cha 2,365.0
69253,2017-07-25,83,Chili Cha Cha 2,149.0
69253,2017-12-08,82,Chili Cha Cha 2,13.0
69253,2019-03-25,90,Chili Cha Cha 2,-1.0
69259,2017-11-30,96,Goat Hill Pizza,-1.0
69259,2018-09-11,100,Goat Hill Pizza,-1.0
69282,2018-04-17,64,New Jumbo Seafood Restaurant,-1.0
69282,2019-01-23,57,New Jumbo Seafood Restaurant,-1.0
69288,2018-09-07,91,Plaj Restaurant & Bar,7.0
69290,2017-03-09,98,Kettle Corn Star,-1.0
69290,2018-12-28,100,Kettle Corn Star,-1.0
69291,2016-12-21,100,Cheese Boutique,-1.0
69291,2017-08-22,94,Cheese Boutique,-1.0
69291,2018-09-24,92,Cheese Boutique,-1.0
69294,2017-03-07,83,We Sushi,-1.0
69299,2017-01-17,88,Restaurante Monte Cristo #2,8.0
69299,2018-11-27,60,Restaurante Monte Cristo #2,-1.0
69299,2019-07-03,75,Restaurante Monte Cristo #2,-1.0
69312,2017-04-22,98,El Sur LLC,-1.0
69312,2019-02-23,100,El Sur LLC,-1.0
69324,2016-10-25,88,Las Brisas,-1.0
69324,2017-04-03,85,Las Brisas,-1.0
69324,2017-08-30,89,Las Brisas,-1.0
69324,2018-03-09,84,Las Brisas,-1.0
69324,2019-05-20,86,Las Brisas,18.0
69350,2016-11-10,96,Chipotle Mexican Grill #1460,77.0
69350,2019-02-28,98,Chipotle Mexican Grill #1460,-1.0
69351,2016-12-22,84,Sarku Japan,358.0
69351,2017-12-07,85,Sarku Japan,8.0
69351,2019-01-23,86,Sarku Japan,-1.0
69351,2019-09-25,86,Sarku Japan,-1.0
69353,2017-08-28,75,Aria,1.0
69353,2018-02-07,85,Aria,-1.0
69353,2018-07-31,91,Aria,-1.0
69353,2019-03-07,85,Aria,-1.0
69368,2017-09-22,92,Onigilly,-1.0
69368,2018-10-04,94,Onigilly,292.0
69383,2017-01-06,96,La Mediterranee,-1.0
69383,2018-04-20,98,La Mediterranee,-1.0
69388,2017-07-19,94,Dragoneats,-1.0
69388,2018-03-26,94,Dragoneats,-1.0
69388,2018-12-03,89,Dragoneats,-1.0
69392,2017-09-13,84,Wonderland Restaurant,30.0
69392,2019-05-22,85,Wonderland Restaurant,-1.0
69397,2017-02-03,64,Minna SF Group LLC,7.0
69403,2017-09-18,86,Lolinda,-1.0
69403,2018-05-01,87,Lolinda,-1.0
69403,2019-06-13,90,Lolinda,-1.0
69419,2017-07-07,77,Chabaa Thai Cuisine INC.,47.0
69419,2018-05-10,85,Chabaa Thai Cuisine INC.,-1.0
69419,2018-12-05,86,Chabaa Thai Cuisine INC.,-1.0
69419,2019-07-26,86,Chabaa Thai Cuisine INC.,-1.0
69437,2019-07-25,100,Inticing Creations,-1.0
69465,2017-02-02,96,La Corneta,211.0
69465,2017-08-24,93,La Corneta,8.0
69465,2019-04-02,93,La Corneta,-1.0
69466,2016-10-13,90,BERNAL STAR,113.0
69466,2017-09-25,74,BERNAL STAR,-1.0
69466,2018-03-14,88,BERNAL STAR,-1.0
69475,2017-05-31,92,"La Corneta, Inc",-1.0
69475,2018-03-19,96,"La Corneta, Inc",317.0
69475,2019-01-18,90,"La Corneta, Inc",12.0
69475,2019-07-03,98,"La Corneta, Inc",-1.0
69486,2017-11-07,64,Tsing's Chinese Restaurant,10.0
69486,2018-08-30,79,Tsing's Chinese Restaurant,-1.0
69487,2017-03-02,98,Hakkasan San Francisco,-1.0
69487,2018-04-18,88,Hakkasan San Francisco,8.0
69487,2019-04-17,98,Hakkasan San Francisco,-1.0
69489,2017-09-12,89,Sushirrito,-1.0
69489,2019-03-01,86,Sushirrito,-1.0
69492,2017-09-01,92,Bay Area Little John's Candies,-1.0
69501,2018-06-13,92,Fog City,-1.0
69501,2019-03-05,90,Fog City,-1.0
69501,2019-09-09,88,Fog City,-1.0
69512,2018-02-15,96,Elephant Sushi,-1.0
69520,2018-03-19,93,Inay - Metreon SF,305.0
69520,2019-01-07,87,Inay - Metreon SF,11.0
69527,2017-01-03,87,Dinosaurs,-1.0
69527,2017-08-08,96,Dinosaurs,-1.0
69527,2018-08-07,92,Dinosaurs,-1.0
69527,2019-08-12,92,Dinosaurs,-1.0
69528,2017-10-04,96,Toyose INC,-1.0
69528,2019-06-26,98,Toyose INC,-1.0
69547,2016-12-29,98,Bently Reserve,-1.0
69547,2019-02-28,100,Bently Reserve,-1.0
69576,2017-05-16,96,Roam Artisan Burgers,-1.0
69576,2018-08-02,94,Roam Artisan Burgers,-1.0
69576,2019-08-27,90,Roam Artisan Burgers,7.0
69584,2017-01-03,84,Eden Cafe,-1.0
69584,2018-05-02,82,Eden Cafe,16.0
69590,2017-05-17,100,Hotel Adagio,-1.0
69590,2019-02-15,89,Hotel Adagio,4.0
69590,2019-10-01,92,Hotel Adagio,-1.0
69595,2017-04-28,87,Cafe Creme de Hayes Valley,12.0
69595,2017-11-07,100,Cafe Creme de Hayes Valley,-1.0
69595,2018-09-17,100,Cafe Creme de Hayes Valley,-1.0
69606,2017-05-26,79,El Porteno I Restaurant,11.0
69606,2018-06-19,82,El Porteno I Restaurant,-1.0
69606,2019-09-30,77,El Porteno I Restaurant,-1.0
69618,2017-12-13,69,Fancy Wheatfield Bakery,1.0
69621,2016-10-11,94,Pinkberry,-1.0
69621,2017-12-05,96,Pinkberry,-1.0
69621,2018-12-27,86,Pinkberry,-1.0
69627,2016-10-08,96,Frozen Kuhsterd,-1.0
69627,2017-04-20,96,Frozen Kuhsterd,-1.0
69627,2018-01-27,96,Frozen Kuhsterd,-1.0
69635,2018-06-14,98,Sophie's Crepes,-1.0
69635,2019-07-30,98,Sophie's Crepes,-1.0
69653,2019-04-05,77,Izakaya Roku,-1.0
69664,2018-04-13,90,Golden Gate Park Golf Course,-1.0
69665,2016-11-18,83,Shalimar Restaurant,333.0
69665,2017-10-10,87,Shalimar Restaurant,7.0
69665,2019-04-04,86,Shalimar Restaurant,-1.0
69666,2017-07-25,84,Shalimar Restaurant,10.0
69666,2018-06-05,90,Shalimar Restaurant,-1.0
69679,2017-11-13,96,Fifty/Fifty,7.0
69679,2018-10-12,98,Fifty/Fifty,-1.0
69679,2019-05-24,100,Fifty/Fifty,-1.0
69680,2017-11-14,94,Rich Table,-1.0
69680,2019-01-22,92,Rich Table,-1.0
69691,2017-07-25,78,1601 Bar & Kitchen,14.0
69691,2018-05-31,90,1601 Bar & Kitchen,-1.0
69694,2016-11-07,85,Split Bread,31.0
69694,2018-03-19,76,Split Bread,-1.0
69694,2019-06-10,92,Split Bread,-1.0
69705,2016-11-17,88,Daniel's Cafe,-1.0
69705,2017-10-26,94,Daniel's Cafe,-1.0
69705,2019-02-12,92,Daniel's Cafe,-1.0
69706,2016-10-21,90,The Bagelry of S.F.,-1.0
69706,2017-12-18,85,The Bagelry of S.F.,8.0
69707,2017-09-01,92,Little Green Cyclo 2,-1.0
69707,2019-02-04,89,Little Green Cyclo 2,-1.0
69717,2018-01-31,98,Craw Station,253.0
69717,2018-10-04,85,Craw Station,7.0
69737,2017-07-26,92,StrEat Cervezas,-1.0
69737,2018-08-01,87,StrEat Cervezas,-1.0
69750,2017-01-05,84,Mango's Taqueria & Cantina,8.0
69750,2017-12-04,73,Mango's Taqueria & Cantina,-1.0
69750,2019-02-12,72,Mango's Taqueria & Cantina,-1.0
69753,2017-05-08,98,Sift Cupcake & Dessert Bar,-1.0
69753,2018-07-30,87,Sift Cupcake & Dessert Bar,-1.0
69753,2019-08-06,96,Sift Cupcake & Dessert Bar,-1.0
69759,2017-09-12,71,Fish N Gari,10.0
69759,2018-03-05,75,Fish N Gari,-1.0
69759,2018-08-20,86,Fish N Gari,-1.0
69761,2016-12-14,94,Missionaries of Charity,-1.0
69761,2017-09-19,98,Missionaries of Charity,-1.0
69761,2019-04-15,100,Missionaries of Charity,-1.0
69762,2016-10-26,80,Chili House Inc.,131.0
69762,2017-10-23,77,Chili House Inc.,-1.0
69762,2018-09-17,70,Chili House Inc.,-1.0
69762,2019-04-15,83,Chili House Inc.,-1.0
69769,2017-06-13,88,Whole Foods Market,-1.0
69769,2018-07-25,90,Whole Foods Market,-1.0
69769,2019-03-08,96,Whole Foods Market,-1.0
69769,2019-09-11,100,Whole Foods Market,-1.0
69782,2017-07-26,88,Mama Ji's,363.0
69782,2018-06-27,90,Mama Ji's,27.0
69782,2019-03-11,88,Mama Ji's,-1.0
69786,2017-09-19,87,Drumm Liquors,-1.0
69786,2018-11-19,91,Drumm Liquors,288.0
69786,2019-08-27,87,Drumm Liquors,7.0
69792,2016-10-21,-1,Samiramis Imports,20.0
69792,2018-10-16,84,Samiramis Imports,-1.0
69799,2017-01-18,86,Lers Ros Thai Noodle,-1.0
69799,2017-10-12,94,Lers Ros Thai Noodle,-1.0
69799,2018-03-28,90,Lers Ros Thai Noodle,-1.0
69799,2018-10-01,91,Lers Ros Thai Noodle,-1.0
69799,2019-04-02,83,Lers Ros Thai Noodle,-1.0
69813,2016-10-31,96,The Mission Oyster Bar Seafood Rest. & Mkt.t,-1.0
69813,2017-10-10,92,The Mission Oyster Bar Seafood Rest. & Mkt.t,-1.0
69813,2018-05-16,90,The Mission Oyster Bar Seafood Rest. & Mkt.t,-1.0
69813,2019-05-02,92,The Mission Oyster Bar Seafood Rest. & Mkt.t,-1.0
69828,2017-10-31,92,The Station,-1.0
69828,2019-01-24,77,The Station,11.0
69828,2019-07-25,98,The Station,-1.0
69849,2017-08-30,90,Darren's Cafe,-1.0
69849,2018-03-05,94,Darren's Cafe,-1.0
69849,2019-04-10,96,Darren's Cafe,-1.0
69850,2018-08-24,72,"Kabob Trolley, LLC",-1.0
69850,2019-02-06,89,"Kabob Trolley, LLC",-1.0
69863,2017-09-11,90,Hongry Kong,-1.0
69863,2018-11-28,91,Hongry Kong,-1.0
69885,2017-04-26,94,El Nuevo Frutilandia,-1.0
69885,2017-12-21,90,El Nuevo Frutilandia,-1.0
69885,2019-07-31,90,El Nuevo Frutilandia,-1.0
69895,2018-03-29,100,Chipotle Mexican Grill #1857,-1.0
69895,2019-01-10,100,Chipotle Mexican Grill #1857,-1.0
69895,2019-07-12,96,Chipotle Mexican Grill #1857,-1.0
69909,2017-03-14,92,T & L Liquor Store Inc.,-1.0
69909,2017-08-30,90,T & L Liquor Store Inc.,-1.0
69909,2018-03-09,94,T & L Liquor Store Inc.,-1.0
69909,2019-04-26,92,T & L Liquor Store Inc.,-1.0
69945,2017-06-17,85,Linda's Catering,-1.0
69957,2017-02-01,88,Daigo Sushi,-1.0
